event_date,location_description,latitude,longitude,landslide_category,landslide_size,landslide_trigger,fatality_count,injury_count
2011-12-04 03:00:00,San souci,10.8313,-60.9991,mudslide,medium,downpour,1,0
2010-04-06 00:00:00,Marques Sao Vicente 200,-22.9778,-43.2324,landslide,medium,downpour,0,0
2011-02-07 00:00:00,road between Matale and Dambulla,7.6192,80.6405,landslide,medium,downpour,0,0
2010-07-16 23:00:00,"Bengri village(?), Debisthan (Devsthan) VDC(?), taken to hospital at Burtiwang, western Baglung district",28.4197,83.1421,landslide,medium,downpour,3,0
2008-04-05 00:00:00,"Kala Dhaka area, Manshera",34.6861,73.1879,landslide,medium,rain,6,0
2011-04-24 00:00:00,"Derrick's Creek rd(County rd 32)., .5 mi from golf course, Sissionville, WV",38.5212,-81.6749,mudslide,small,downpour,0,0
2007-09-23 00:00:00,"NH6, Sambalpur town before Mahanadi bridge",21.464,83.9462,landslide,medium,rain,0,0
2012-07-05 00:00:00,"B8035, Isle of Mull",56.4567,-6.0505,landslide,medium,downpour,0,0
2007-07-21 00:00:00,Beldanga,23.9304,88.2374,landslide,medium,rain,1,0
2015-10-02 00:00:00,"Simhagiri Colony, Azeemabad, Pedagantyada, Visakhapatnam, Andhra Pradesh, India",17.6874,83.1993,landslide,medium,downpour,2,0
2011-11-24 18:00:00,"Cibogor, Bigor",-6.5702,106.7814,landslide,medium,downpour,2,0
2011-08-19 00:00:00,Modikhola Hydro Project,28.2719,83.7405,landslide,medium,downpour,0,0
2012-02-04 00:00:00,"Jawahar Tunnel-Patnitop stretch in Ramban district, Jammu-Srinagar highway",33.2424,75.2381,landslide,medium,downpour,0,0
2014-07-10 05:00:00,"Tengchong, Baoshan, Yunnan",24.9936,98.4927,landslide,small,rain,4,0
2010-07-20 08:00:00,"Xujiaping village(?), Mianning county, Liangshan Yi Autonomous Prefecture, Sichuan",28.5446,102.1803,landslide,medium,downpour,0,0
2013-07-28 04:30:00,"Lal Khan Bazaar, Chittagong, Chittagong Division",22.3521,91.8151,landslide,medium,downpour,2,0
2016-09-07 07:00:00,"home north of Brownsville, Minnesota",43.6966,-91.2725,rock_fall,small,downpour,0,0
2011-07-06 00:00:00,"Gangortri-Rishikesh highway, at Narendranagar in Tehri district of Uttarakhand",30.3214,78.0319,landslide,medium,downpour,0,0
2015-02-05 00:00:00,Great Western Beach in Newquay,50.4167,-5.0761,landslide,small,freeze_thaw,0,0
2016-08-07 03:00:00,Kheri near Udhampur,32.9041,75.0911,landslide,medium,continuous_rain,0,0
2013-11-06 00:00:00,"Okanagan Avenue, Vernon, Bc",50.2425,-119.3222,mudslide,small,unknown,0,0
2011-06-02 00:00:00,"Samanah, Center region",19.2088,-71.9747,landslide,medium,downpour,1,0
2013-07-23 00:00:00,"Deval, Chamoli District, Uttarakhand",30.1944,79.1939,landslide,medium,downpour,0,0
2016-10-18 00:00:00,A59 at Blubberhouses,53.9908,-1.8151,landslide,small,unknown,0,0
2010-03-11 00:00:00,"McArdle Roadway between Grandview Avenue and Liberty Bridge, Pittsburgh, PA",40.4319,-80.0061,landslide,small,downpour,0,0
2015-08-13 00:00:00,IIT Campus in Mandi,31.7756,76.9876,landslide,medium,unknown,0,0
2015-02-23 09:00:00,KY 1363 near the old Yamacraw railroad bridge,36.7172,-84.5448,rock_fall,small,snowfall_snowmelt,0,0
2012-09-17 00:00:00,"San Joaquin, Iloilo",10.5906,122.1394,landslide,medium,downpour,0,0
2016-07-26 23:00:00,"Jwagdhar village, Sangrah, Sirmaur district, Himachal Pradesh, India",30.6935,77.4266,rock_fall,large,downpour,2,2
2013-09-06 18:00:00,Mulghat Of Dhankuta,26.9318,87.3201,landslide,medium,continuous_rain,0,0
2008-01-13 00:00:00,"Baijian Town, Jixian county",40.0074,117.1703,landslide,large,rain,11,0
2011-08-30 02:00:00,"Imelda, Zamboanga del sur",7.653,122.9479,landslide,medium,tropical_cyclone,0,0
2009-11-24 00:00:00,Lagonglong,8.8152,124.8293,landslide,medium,tropical_cyclone,0,0
2010-06-16 00:00:00,"rails between Jatinga and Longrangjao(?), Assam",25.0633,92.8025,landslide,medium,downpour,0,0
2015-11-09 08:30:00,Jalan Tapah-Ringlet,4.1661,101.1821,landslide,medium,downpour,0,0
2011-07-11 09:00:00,"NH-61, 1 km before reaching Botsa",25.6703,94.1095,landslide,medium,downpour,0,0
2011-05-22 15:00:00,"Farmington Canyon Road, .5 mi north of forest boundary(?), 1 mi from pavement(?), just past first switchback,  near Skyline(?), Davis county, UT",41.0033,-111.8657,mudslide,small,downpour,0,0
2012-04-01 00:00:00,Coalbank Slough,43.3514,-124.2237,landslide,small,construction,0,0
2010-10-31 23:00:00,"Mirteto, Tuscany",44.0513,10.127,mudslide,medium,downpour,1,0
2010-10-07 00:00:00,"between Iskandarabad(?), Khizarabad, and Hussainabad, Hunza",36.4628,74.6191,landslide,medium,downpour,0,0
2014-06-01 00:00:00,"Eden Prairie, Minnesota",44.8533,-93.4707,mudslide,medium,downpour,0,0
2010-07-29 00:00:00,"Provincial Road 257, Bac Kan province",22.1183,105.7412,landslide,medium,downpour,0,0
2015-04-14 00:00:00,Muzaffarabad-Chakothi Road near Chinari,34.1577,73.8257,landslide,medium,unknown,0,0
2013-11-24 23:00:00,"Kallar, Tamil Nadu",11.344,76.8691,rock_fall,medium,downpour,0,0
2008-07-15 00:00:00,"50 Pi Road, Patong, Phuket",7.89,98.3,landslide,medium,downpour,3,0
2011-01-02 00:00:00,Barangay Pancho Villa in Sogod town,10.3861,124.98,landslide,medium,downpour,0,0
2015-05-29 14:30:00,Penampang-Tambunan Road at kilometre 28.8,6.1177,116.3975,landslide,medium,unknown,0,0
2016-07-08 00:00:00,"Lece, Serbia",42.9124,21.4743,landslide,medium,downpour,0,0
2011-10-15 00:00:00,"Palani, Dindigul district",10.4497,77.5206,landslide,medium,downpour,0,0
2016-06-21 09:00:00,"Zhaotong City,  Yunnan Province, China",27.334,103.6919,mudslide,large,downpour,0,0
2012-08-05 23:30:00,Kempty falls,30.4876,78.0366,rock_fall,medium,unknown,0,0
2012-04-18 04:08:00,Genting Highlands,3.4203,101.7901,landslide,medium,downpour,0,0
2012-07-21 00:00:00,Sankt Lorenzen,47.4446,15.953,landslide,large,downpour,0,0
2011-08-16 00:00:00,"Dadeldhura and Baitadi, Kailali",29.2027,80.5307,landslide,medium,downpour,2,0
2015-02-25 00:00:00,holes 3 and 4 of Fauquier golf course,49.8748,-118.0732,landslide,medium,rain,0,0
2016-08-06 00:00:00,Tlaola,20.1353,-97.9307,mudslide,medium,rain,3,0
2008-08-11 00:00:00,"Hualoy village in Kairatu sub district, West Seram District",-3.3,128.4,landslide,medium,rain,5,0
2015-03-10 04:00:00,"2 MW Sal-II hydropower project, on the outskirts of Chamba",32.5612,76.1238,mudslide,medium,downpour,0,0
2014-11-05 00:00:00,Cicurug district,-6.7947,106.7755,landslide,medium,downpour,0,1
2007-08-20 00:00:00,"Jiangxi Province, Yongfeng County",26.8629,116.0617,landslide,medium,tropical_cyclone,1,0
2016-09-28 00:00:00,Keramja village in Manaslu region of Gorkha,28.3131,84.9895,landslide,medium,downpour,4,17
2014-07-06 18:00:00,"Ludian, Yunnan",27.1746,103.5564,mudslide,medium,continuous_rain,11,0
2014-03-05 09:00:00,36100 block of West Valley Highway,47.2741,-122.2605,mudslide,small,rain,0,0
2010-06-15 08:00:00,"Uttarpara Baganboni(?), Naikhangchhari upazila(?), Bandarban",22.0,92.3333,landslide,medium,downpour,4,0
2010-12-19 09:00:00,"Old San Jose rd, near Subud Center, Soquel, Santa Cruz county, CA",37.0359,-121.9444,mudslide,small,downpour,0,0
2009-11-24 00:00:00,"Surigao City, Caraga region of Northern Mindanao",9.826,125.6095,landslide,medium,tropical_cyclone,0,0
2015-12-18 00:00:00,North of Newport,44.6881,-124.0636,landslide,small,downpour,0,0
2013-05-22 21:30:00,"Travelers Rest, Sc And Hwy 11",35.0972,-82.448,landslide,medium,rain,0,0
2013-06-17 00:00:00,"Almora, Uttarakhand",29.5987,79.6592,landslide,medium,downpour,4,0
2013-09-30 08:00:00,"Chetwynd, Bc",55.6339,-121.5297,landslide,medium,unknown,0,0
2016-10-12 00:00:00,between Siliguri and Sevak,26.8692,88.4695,landslide,medium,downpour,0,0
2010-03-16 10:00:00,"River Rd between Cuttalossa Rd and Paxon Rd, Solebury, Bucks County, PA",40.4059,-75.0086,mudslide,small,downpour,0,0
2013-06-24 00:00:00,"Highway 35 In Between Lynxville And Prairie Du Chien, Crawford County, Wi",43.1674,-91.1351,landslide,medium,rain,0,0
2012-07-07 00:00:00,"Congo Town, Freetown,",8.4831,-13.2504,mudslide,medium,downpour,0,0
2008-10-07 00:00:00,"Staircase Falls, Yosemite Valley",37.73,-119.5625,rock_fall,medium,freeze_thaw,0,0
2015-08-14 15:00:00,Varengeville-sur-Mer,49.9171,0.9997,rock_fall,medium,unknown,0,0
2008-08-27 00:00:00,Kalikot district and Manma VDC,29.2,81.7,landslide,medium,downpour,0,0
2014-04-04 00:00:00,"Carroll County, Kentucky",38.689,-85.2388,landslide,small,rain,0,0
2015-07-27 00:00:00,Route 9 in Goshen,42.443,-72.801,mudslide,small,downpour,0,0
2008-02-16 00:00:00,"Sentul village, Krangrejo, Kampak sub district, Trenggalek District, East Java Province",-8.1513,111.7219,landslide,medium,rain,0,0
2010-09-18 00:00:00,"villages Pilkha(?), Devali(?), and Balta(?), Avalbagh block(?), Almora(Almorah) district, Uttarakhand",29.6042,79.5343,landslide,large,downpour,24,0
2013-07-22 00:00:00,Dolakha,27.7713,86.166,landslide,medium,downpour,0,0
2011-05-04 00:00:00,"Kematu, T'boli",6.199382401,124.8566407,landslide,small,downpour,0,0
2011-10-03 09:30:00,"Soi Kuan Yang between Patong Hill Road and Wat Patong, Patong, Phuket",7.8806,98.2937,landslide,small,downpour,0,1
2010-10-18 00:00:00,"Abra-Kalinga rd, Abra province, CAR",17.5396,120.9956,landslide,medium,tropical_cyclone,0,0
2011-12-13 00:00:00,"La cruz, Narino, Bogata",1.6056,-76.9742,landslide,medium,downpour,1,0
2009-09-06 14:30:00,"Mapocho River in the Lo Curro district, eastern section of Santiago",-33.3667,-70.5833,mudslide,medium,downpour,2,0
2016-10-01 02:30:00,Ramche-8 of Sindhupalchok,27.7759,85.8701,landslide,medium,continuous_rain,3,2
2010-11-04 00:00:00,roads to Parrita,9.7112,-84.2812,landslide,medium,tropical_cyclone,0,0
2015-04-11 00:00:00,Raya Prupuk Selatan Rd near Ciregol,-7.159,108.9921,landslide,medium,downpour,0,0
2012-11-18 00:00:00,"Kalapanunggal, Sukabumi",-6.8349,106.659,landslide,medium,rain,0,0
2010-02-28 18:00:00,"Selomerto villiage, Wonosobo Regency, Central Java Province",-7.412,109.8852,landslide,medium,downpour,3,0
2012-02-09 05:00:00,"Jalan Percetakan, North Jayapura, Papua ",-2.5089,140.705,landslide,medium,downpour,1,0
2016-04-19 15:00:00,eastbound U.S. 24 in Ute Pass,38.8744,-104.929,rock_fall,small,snowfall_snowmelt,0,0
2009-08-19 00:00:00,Mechi Highway at Siteni of Kolbu-9 (Kolbung??),26.8042,88.125,landslide,medium,downpour,0,0
2011-02-11 00:00:00,"hill near National Water Supply and Drainage Board, Bandarapua(Bandarawela)",6.8334,80.9933,landslide,medium,continuous_rain,0,0
2016-02-24 00:00:00,Elk City,45.8278,-115.4392,landslide,medium,unknown,0,0
2014-01-31 19:32:00,"Musholla Al Hidayah Tawangsari, Pujon, Malang, Jawa Timur 65391",-7.8291,112.453,landslide,large,downpour,0,0
2010-05-29 00:00:00,"el Pedregal(?), Amatitlan",14.4789,-90.6319,mudslide,medium,tropical_cyclone,0,0
2007-06-17 00:00:00,Central Hubei,31.2912,112.188,landslide,medium,rain,8,0
2011-07-12 18:00:00,"Bowie, CO",38.9249,-107.5447,mudslide,small,downpour,0,0
2011-01-16 00:00:00,"Mountain Loop hwy east of Verlot, WA",48.1173,-121.579,landslide,small,downpour,0,0
2015-07-17 09:00:00,Panian mine site on Semirara Island in the Antique district,11.6064,121.6896,landslide,medium,monsoon,5,0
2013-06-23 00:00:00,"Route 28, Herkimer County, Central New York",43.1925,-75.021,mudslide,small,downpour,0,0
2014-02-19 00:00:00,"9800 Prather Rd SW Rochester, WA 98579",46.775,-123.0873,mudslide,medium,continuous_rain,0,0
2016-06-28 23:00:00,"Sitio Corote,  village of Malagutay, seven kilometers west of the Zamboanga city, Philippines",6.938,122.0088,landslide,small,downpour,0,0
2016-01-06 00:00:00,Camarillo Springs,34.1941,-118.998,mudslide,medium,downpour,0,0
2011-01-11 09:00:00,"Areas around Woodford, such as Bellthorpe, Neurum, Stanmore, Delaney’s Creek and Villeneuve,QLD",-26.916,152.7436,landslide,medium,downpour,0,0
2010-07-31 00:00:00,NH-22 near Taradevi,31.0655,77.1325,landslide,medium,downpour,0,0
2009-09-12 00:00:00,"Vamanapuram, Thiruvananthapuram district in the state of Kerala",8.742,76.8902,landslide,medium,rain,1,0
2012-08-17 00:00:00,"Kadavoor, Erakulam, Kerala",10.0011,76.7416,landslide,medium,downpour,6,0
2013-08-23 00:00:00, Xa Nhe Lu Hamlet In Xin Cai Commune,23.2291,105.4748,landslide,medium,unknown,0,0
2010-04-12 00:00:00,road between Dubique(Dubuc) and Stowe cutting off Fond St. Jean,15.2454,-61.3017,landslide,medium,downpour,0,0
2008-08-12 00:00:00,Yedakumeri-Shiribagilu in the Hassan-Mangalore section of the line.,12.845,75.66,landslide,medium,rain,0,0
2012-05-12 00:00:00,"Batken, Kyrgyzstan",40.0538,70.8159,landslide,medium,downpour,1,0
2011-08-27 00:00:00,Kathua-Billawar road,32.6188,75.3504,landslide,medium,downpour,0,0
2015-11-23 00:00:00,"Santa Marta, Chinautla",14.6881,-90.486,landslide,medium,rain,0,6
2014-05-22 17:00:00,"Longshi Village, Heping County in the city of Heyuan, Guangdong Province",24.4025,114.922,landslide,medium,rain,6,1
2012-06-19 00:00:00,"Kalinga-Abra Road, Kalinga, Cordillera Administrative Region",17.4999,121.132,landslide,medium,downpour,0,0
2011-05-07 08:30:00,"District 29(?), Purok Rosal(?), near Alta Vista(?), Ormoc city, Eastern Visayas",11.0391,124.6291,landslide,small,tropical_cyclone,0,0
2014-11-04 00:00:00,Saint-Blaise,43.8214,7.2412,mudslide,medium,downpour,1,0
2013-02-23 00:00:00,mining village in Mt. Diwalwal in Monkayo,7.82217276,126.1463682,landslide,medium,rain,0,0
2016-02-03 09:00:00,own Mountain Road near Dairy Gap Road,35.6256,-82.5109,rock_fall,small,unknown,0,0
2014-02-11 00:00:00,"R3J Residential Services Canby, OR 97013",45.2623,-122.6921,rock_fall,medium,snowfall_snowmelt,0,0
2014-03-12 15:00:00,"7180 Highland Dr Pittsburgh, PA 15206",40.4826,-79.9021,mudslide,medium,unknown,0,0
2008-07-29 00:00:00,"Sea to Sky Highway, south of Squamish BC",49.66,-123.1758,landslide,medium,unknown,0,0
2014-06-18 00:00:00,"Mankato, Minnesota",44.1547,-93.9816,mudslide,small,rain,0,0
2014-10-09 00:00:00,volcán Concepción,11.5366,-85.622,landslide,large,rain,0,0
2015-11-11 23:00:00,"Highway 140, about 20 miles northeast of Mariposa",37.6697,-119.902,landslide,medium,unknown,0,0
2016-10-14 00:00:00,Oregon 6 in Tillamook County,45.4966,-123.677,landslide,small,rain,0,0
2012-06-19 08:00:00,"Ambon city, Maluku ",-3.6551,128.1663,landslide,large,downpour,11,0
2010-08-19 23:00:00,"Dang-Kapilvastu section of East-West highway(Mahendra Rajmarg HO1), Dobato(?), Kapilvastu district, near Bhaluwang(?)",27.7592,82.6335,landslide,medium,downpour,0,0
2010-04-05 00:00:00,"near Wayqecha Research Center(?), Tres Cruces",-13.1171,-71.5841,landslide,medium,downpour,0,0
2013-11-18 04:00:00,"Km5 Jalan Selirik, Kapit, Sarawak",2.0033,112.9675,landslide,medium,downpour,0,0
2015-07-07 23:00:00,Kurseong,26.8826,88.2806,landslide,medium,continuous_rain,1,0
2009-08-25 00:00:00,ear the Blue Creek drainage on the Spokane Indian Reservation side of the Spokane Arm of Lake Roosevelt,47.8947,-118.1379,landslide,medium,unknown,0,0
2008-07-25 00:00:00,"Chunyang village, Bongwha county",36.98,128.66,landslide,medium,downpour,2,0
2012-09-05 00:00:00,"Sitio Camp 5,Talisay City, Philipines",10.747,122.9672,landslide,large,downpour,0,0
2015-05-18 03:00:00,"the La Liboriana ravine, Salgar",5.9681,-76.0113,mudslide,large,rain,92,40
2011-06-23 00:00:00,"Mindoro West Coast Road (MWCR) and Brgy. Sta. Rita and Brgy. Kalaklan, Olongapo City",14.8333,120.2833,landslide,medium,tropical_cyclone,0,0
2013-07-12 00:00:00,Masikryong In Kangwon Province,39.0555,127.2536,landslide,medium,downpour,0,0
2007-12-11 00:00:00,Grand Riviere,10.841,-61.055,landslide,medium,tropical_cyclone,3,0
2012-01-19 15:00:00,"McKenzie Highway at milepost 34 between Vida and Blue River, OR",44.1228,-122.3953,landslide,medium,rain,0,0
2010-07-22 00:00:00,Phuentsholing-Thimphu highway,27.0674,89.5615,landslide,medium,downpour,0,0
2010-07-29 00:00:00,Hunza-Nagar,36.5011,74.8899,landslide,medium,downpour,0,0
2011-01-20 14:37:00,"River rd South, south of Owens st., Salem, OR",44.9235,-123.0549,rock_fall,medium,rain,0,0
2010-06-07 00:00:00,Lamoille Canyon Scenic Byway in northeast Nevada,40.6553,-115.4195,landslide,medium,downpour,0,0
2008-08-07 00:00:00,"National Highway-39, Dimapur-Imphal road and another under Kiphire district of Nagaland",25.705,94.04,landslide,medium,downpour,0,0
2014-10-15 00:00:00,Sonsonate department,13.7135,-89.6938,landslide,medium,continuous_rain,0,0
2007-08-20 00:00:00,"Ohio, Belmont County, Wegee Road",39.958,-80.7935,mudslide,small,rain,0,0
2011-06-20 00:00:00,Mokokchung,26.3186,94.5121,landslide,medium,downpour,0,0
2007-07-03 00:00:00,between Flå and Nesbyen,60.4279,9.398,mudslide,medium,rain,21,0
2008-08-26 00:00:00,"Lake Lure, North Carolina",35.4213,-82.2,mudslide,small,rain,0,0
2008-08-09 00:00:00,"Goa-Karnataka link, near Dudhsagar waterfall",15.15,74.11,landslide,medium,rain,0,0
2010-03-13 16:00:00,"Lembah Anai Resort, near border of Padang Pariaman and Padangpanjang Districts",-0.4755,100.3508,landslide,medium,downpour,1,5
2013-01-24 00:00:00,"Baguio, Davao City,",7.2195,125.465,landslide,medium,rain,0,0
2007-08-24 00:00:00,Neta in Gulmi district,28.0877,83.0971,landslide,medium,rain,3,0
2010-12-11 08:00:00,"freight tracks at Stevens Pass, Cascade Mtns, WA",47.7367,-121.0207,mudslide,medium,downpour,0,0
2011-07-03 00:00:00,Diktel-Lamidanda road in Khotang,27.26132994,86.77220558,landslide,medium,continuous_rain,0,0
2007-10-31 00:00:00,Tabascom,17.9493,-92.5534,landslide,medium,rain,18,0
2015-08-01 00:00:00,Ukhrul town Circular road from Rayotang to Viewland Zone II,25.1122,94.3591,landslide,medium,continuous_rain,0,0
2012-07-05 00:00:00,"Tuting, Upper Siang , Arunachal Pradesh",28.9986,94.8885,landslide,large,downpour,0,0
2010-12-22 07:30:00,"6453 El Camino Del Teatro, San Diago, CA",32.8296,-117.2626,mudslide,small,downpour,0,0
2010-08-26 23:00:00,"NH-31A at Topakhani tunnel(?) and fruit preservation factory(?) and Chisopani bridge(?), near Singtam and Gangtok and Rangpo, Sikkim",27.2319,88.497,landslide,medium,downpour,0,0
2011-01-16 00:00:00,"Smith river rd(BLM rd 360), Douglas county, OR",43.8071,-123.7113,landslide,medium,downpour,0,0
2011-07-29 00:00:00,Uttar Pradesh,27.5862,80.1306,landslide,medium,downpour,6,0
2013-07-10 13:30:00,"Tres Lagunas Fire, Brush Ranch, Canyon Of Sangre De Cristo Mountain Range, Nm",37.9532,-104.9848,mudslide,medium,rain,0,0
2015-04-03 00:00:00,"3km ahead of Palchan, Manali-Palchan",32.2934,77.1803,landslide,small,downpour,0,0
2008-01-06 00:00:00,"Kandi Canal Project, Gandoh area, Doda district, Kashmir",33.1517,75.5464,landslide,medium,rain,1,0
2009-02-25 00:00:00,"Mt. Kelud, Ngantang district, Malang, East Java (Ploso Klaten, Kepung, Puncu and Pare in Kediri)",-7.9115,112.343,mudslide,medium,downpour,0,0
2011-08-23 00:00:00,"Beijing-Kunming expressway, Ya'an, Sichuan province",29.9816,103.0132,mudslide,medium,downpour,0,0
2016-07-29 00:00:00,Sulukta,39.9377,69.5597,mudslide,medium,downpour,0,0
2010-07-13 09:00:00,"a village of Tongshan town(?), Tongling city, Anhui",30.9438,117.8108,landslide,medium,downpour,1,0
2008-08-06 00:00:00,Amkot in Brahmatola VDC ward-2 ,29.428,81.28,landslide,large,downpour,10,0
2011-09-26 00:00:00,"Baranguay, Pedro vera, Viga, Cantanduanes",13.8801,124.3075,landslide,medium,downpour,0,0
2013-11-02 22:00:00,"Kenagi Village, Eastern Highlands Province",-6.083,145.1667,mudslide,large,downpour,9,3
2015-03-02 09:00:00,KY 1929 in the Frasure's Creek community,37.4233,-82.7058,mudslide,small,snowfall_snowmelt,0,0
2011-04-25 00:00:00,"KY 93, at mile marker 8-9(?), between Eddyville and Eddy Creek, Lyon county, KY",37.0379,-88.0267,landslide,small,downpour,0,0
2014-07-17 00:00:00,Hunan Province,28.027,112.9838,landslide,medium,continuous_rain,5,0
2008-10-12 00:00:00,"Inter-American Highway at Pérez Zeledón, by El Jardín, and near División",9.519,-83.706,landslide,medium,downpour,0,0
2015-02-08 00:00:00,"Lubuk Alai, Rejanglebong regency, Bengkulu",-3.4751,102.7627,landslide,medium,continuous_rain,1,0
2014-08-21 21:30:00,embankment north of the village of Sharon Springs,42.8147,-74.5965,mudslide,small,downpour,0,0
2014-11-06 07:30:00,Moisie River,50.469,-66.1496,rock_fall,medium,unknown,1,0
2011-02-13 23:00:00,"road between Rajouri(Rajauri) and Poonch(Punch), Jammu and Kashmir",33.577,74.1872,landslide,medium,downpour,0,0
2010-12-07 15:00:00,Toco main road,10.83003164,-60.940308,landslide,medium,downpour,0,0
2015-10-29 00:00:00,San Rafael de Naranjo,10.114,-84.3892,landslide,medium,downpour,1,0
2010-08-29 04:30:00,"14 de Marzo district(?), northeast Tegucigalpa city",14.1015,-87.1607,rock_fall,medium,downpour,5,0
2008-02-19 00:00:00,Beirut-Damascus mountains,33.8122,35.7834,landslide,medium,snowfall_snowmelt,0,0
2007-04-24 00:00:00,"Sioux City, Iowa, .25 miles south of War Eagle Monument,  along north-bound lane of I-29",42.4941,-96.4576,landslide,small,rain,0,0
2010-07-19 06:00:00,"Jahjon ward(?), Mon town, Nagaland",26.7215,95.0283,landslide,medium,downpour,0,0
2014-03-08 00:00:00,"515 Webster St Mukilteo, WA 98275",47.9435,-122.3082,mudslide,medium,unknown,0,0
2011-07-06 08:00:00,"Town of Dawu in Luliang City, Shanxi province",37.8734,112.5626,landslide,medium,downpour,5,0
2016-07-08 00:00:00,"Bontoc- Baguio road, Mountain Province, Philippines",16.9603,120.9108,rock_fall,medium,monsoon,0,0
2014-01-14 09:00:00,"3049 Churchview Ave Pittsburgh, PA",40.3865,-79.9675,landslide,medium,unknown,0,0
2013-09-06 23:00:00,"Mahabharat, Eastern Region",26.8988,87.2773,landslide,medium,continuous_rain,0,0
2008-05-30 00:00:00,"Villar Pellice, Piedmont ",44.8098,7.1526,mudslide,medium,downpour,1,0
2010-01-10 00:00:00,Portland from Brestworks to Riverview,18.1167,-76.45,landslide,medium,downpour,0,0
2010-08-20 00:00:00,"Lambagad(?), Rishikesh-Badrinath highway, Uttarakhand",30.3846,78.8371,landslide,medium,downpour,0,0
2015-08-21 00:00:00,,22.1909,92.2135,landslide,medium,continuous_rain,0,0
2017-07-30 13:37:00,"Mile 67, Denali Park Road, Alaska",63.4306,-150.3188,mudslide,small,unknown,0,0
2015-12-08 00:00:00,"Between Seattle and Vancouver, BC",48.0487,-122.2781,landslide,small,downpour,0,0
2012-11-14 00:00:00,"Hickory Nut Falls Trail, Chimney Rock State Park",35.4401,-82.249,landslide,medium,rain,0,0
2008-05-17 00:00:00,"Highway 1 between Golden and Revelstoke, Glacier National Park",51.3336,-116.9875,mudslide,small,unknown,0,0
2014-08-17 15:00:00,Cerro Punta,8.8528,-82.5969,landslide,small,downpour,0,0
2015-09-14 00:00:00,"Seaward Highway, Alaska",60.4964,-150.0041,rock_fall,medium,freeze_thaw,0,0
2007-09-18 00:00:00,Geyzing-Jorethang road and Naya Bazar-Legship road,27.2872,88.2816,landslide,medium,rain,0,0
2010-07-25 00:00:00,Nahan roads,30.5589,77.2889,landslide,medium,downpour,0,0
2016-07-30 00:00:00,"Denali Park Road at Mile 67,west of the Eielson Visitor Center, Healy, Alaska, USA",63.4281,-150.3516,mudslide,large,rain,0,0
2010-12-30 09:00:00,"Dhalkedanda in Byasi VDC-1, Bajhang",29.7415,81.2467,mudslide,medium,downpour,5,0
2015-01-03 05:00:00,"Kampung Timor, in front of the old Police Station",4.9898,118.2707,landslide,medium,unknown,0,0
2010-12-19 21:00:00,"Pacific Coast Highway, between Yerba Buena Road and Las Posas Road",34.0712,-119.0125,mudslide,small,downpour,0,0
2010-06-15 13:20:00,"Pengta County, at the bank of the Yinchang River",30.07754642,102.1446778,landslide,large,downpour,23,0
2016-03-08 07:00:00,"Rt. 60, near Cedar Grove",38.2219,-81.4449,rock_fall,small,unknown,0,1
2011-04-24 00:00:00,"on Watson road at Mutton Run, Pike county, OH",39.1653,-82.8435,mudslide,medium,downpour,0,0
2014-12-25 00:00:00,the parking lot at Mount Sutton,45.1058,-72.5613,landslide,small,unknown,0,0
2009-08-24 00:00:00,Historic Columbia River Highway between Larch Mountain Road and the Vista House,45.5361,-122.2479,rock_fall,small,unknown,0,0
1997-01-19 08:00:00,Rolling Bay Walk,47.6638,-122.5025,landslide,small,downpour,0,0
2010-08-22 00:00:00,"Chandoli(?) and Karchuna(?) vilalges, Pokkhri, Chamoli, Uttarakhand, Uttranchal",30.4238,79.6724,landslide,medium,downpour,0,0
2011-05-15 00:00:00,"SR 20, approximately 3.5 miles east of milepost 134",48.7191,-121.0087,mudslide,medium,snowfall_snowmelt,0,0
2013-01-14 09:00:00,"Ky 169 Near 2057 Tates Creek Rd , Kentucky",37.9745,-84.4985,landslide,medium,rain,0,0
2011-09-23 09:00:00,"Petersburg, Alaska",56.8227,-132.9587,landslide,medium,downpour,0,0
2015-04-14 15:00:00,"Reynolds Lane, Martin",37.5761,-82.7592,landslide,small,downpour,0,0
2010-04-06 00:00:00,Southern coast of Paqueta Island,-22.7694,-43.108,landslide,medium,downpour,0,0
2010-08-06 00:00:00,"Dawrpui Vengthar cemetary, Aizwal, Mizoram",23.7365,92.7146,landslide,medium,downpour,0,0
2010-07-21 00:00:00,Sunkosh-Dagana rd,27.0502,89.9442,landslide,medium,downpour,0,0
2015-11-16 00:00:00,Kelso,46.2128,-122.9199,mudslide,medium,rain,0,0
2014-04-30 23:00:00,"Floyd County, Kentucky",37.5457,-82.7778,mudslide,small,rain,0,0
2012-09-27 09:00:00,"colorado Hwy, Larimer County, CO",40.7067,-105.5951,landslide,medium,downpour,0,0
2010-04-28 22:00:00,"Bebris Tsikhe fortress, Mtskheta",41.8555,44.7229,landslide,medium,downpour,0,0
2008-08-29 00:00:00,"Hachioji City, Tokyo",35.645,139.28,mudslide,medium,downpour,0,0
2013-11-13 09:00:00,"Son Tay, Quang Ngai",14.9489,108.3564,landslide,large,tropical_cyclone,0,0
2013-01-02 15:00:00,Jl Raya Puncak (Between Cianjur And Borgor),-6.9046,107.1222,landslide,medium,rain,0,0
2011-04-23 07:30:00,"Rt 227 between Trail and Canyonville, OR",42.81,-123.0451,mudslide,medium,downpour,0,0
